InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,LineTotal,Date,Period,Day,Hour
C572478,23012,GLASS APOTHECARY BOTTLE PERFUME,-1,2019-10-22 13:39:00,3.95,13098,-3.95,2019-10-22,2019-10,Tuesday,13
C572479,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2019-10-22 13:43:00,9.95,12463,-9.95,2019-10-22,2019-10,Tuesday,13
C572479,23660,HENRIETTA HEN MUG ,-12,2019-10-22 13:43:00,1.65,12463,-19.799999999999997,2019-10-22,2019-10,Tuesday,13
C572481,22557,PLASTERS IN TIN VINTAGE PAISLEY ,-4,2019-10-22 13:48:00,1.65,15632,-6.6,2019-10-22,2019-10,Tuesday,13
C572481,22553,PLASTERS IN TIN SKULLS,-24,2019-10-22 13:48:00,1.65,15632,-39.599999999999994,2019-10-22,2019-10,Tuesday,13
C572481,23252,VINTAGE RED ENAMEL TRIM JUG ,-4,2019-10-22 13:48:00,3.75,15632,-15.0,2019-10-22,2019-10,Tuesday,13
C572481,23251,VINTAGE RED ENAMEL TRIM MUG ,-12,2019-10-22 13:48:00,1.25,15632,-15.0,2019-10-22,2019-10,Tuesday,13
C572481,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-2,2019-10-22 13:48:00,3.25,15632,-6.5,2019-10-22,2019-10,Tuesday,13
C572481,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-6,2019-10-22 13:48:00,1.65,15632,-9.899999999999999,2019-10-22,2019-10,Tuesday,13
C572481,22730,ALARM CLOCK BAKELIKE IVORY,-1,2019-10-22 13:48:00,3.75,15632,-3.75,2019-10-22,2019-10,Tuesday,13
C572481,84687,BEACH HUT SHELF W 3 DRAWERS,-1,2019-10-22 13:48:00,5.95,15632,-5.95,2019-10-22,2019-10,Tuesday,13
C572481,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2019-10-22 13:48:00,4.95,15632,-19.8,2019-10-22,2019-10,Tuesday,13
C572482,22154,ANGEL DECORATION 3 BUTTONS ,-3,2019-10-22 13:48:00,0.42,17314,-1.26,2019-10-22,2019-10,Tuesday,13
C572482,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,2019-10-22 13:48:00,1.45,17314,-1.45,2019-10-22,2019-10,Tuesday,13
C572485,23020,GLASS  SONGBIRD STORAGE JAR,-1,2019-10-22 13:50:00,11.15,14952,-11.15,2019-10-22,2019-10,Tuesday,13
C572485,23016,GLASS TWIST BON BON JAR,-3,2019-10-22 13:50:00,6.65,14952,-19.950000000000003,2019-10-22,2019-10,Tuesday,13
C572486,22197,POPCORN HOLDER,-32,2019-10-22 13:51:00,0.85,14156,-27.2,2019-10-22,2019-10,Tuesday,13
C572488,22972,CHILDREN'S SPACEBOY MUG,-1,2019-10-22 13:57:00,1.65,12474,-1.65,2019-10-22,2019-10,Tuesday,13
C572488,22556,PLASTERS IN TIN CIRCUS PARADE ,-12,2019-10-22 13:57:00,1.65,12474,-19.799999999999997,2019-10-22,2019-10,Tuesday,13
C572488,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-2,2019-10-22 13:57:00,8.5,12474,-17.0,2019-10-22,2019-10,Tuesday,13
C572489,22465,HANGING METAL STAR LANTERN,-5,2019-10-22 13:59:00,1.65,17119,-8.25,2019-10-22,2019-10,Tuesday,13
C572489,23323,WHITE WICKER STAR ,-1,2019-10-22 13:59:00,2.1,17119,-2.1,2019-10-22,2019-10,Tuesday,13
C572489,22470,HEART OF WICKER LARGE,-1,2019-10-22 13:59:00,2.95,17119,-2.95,2019-10-22,2019-10,Tuesday,13
C572491,23245,SET OF 3 REGENCY CAKE TINS,-1,2019-10-22 14:02:00,4.95,13047,-4.95,2019-10-22,2019-10,Tuesday,14
C572491,23198,PANTRY MAGNETIC  SHOPPING LIST,-3,2019-10-22 14:02:00,1.45,13047,-4.35,2019-10-22,2019-10,Tuesday,14
C572491,23031,DRAWER KNOB CRACKLE GLAZE PINK,-1,2019-10-22 14:02:00,1.65,13047,-1.65,2019-10-22,2019-10,Tuesday,14
C572491,23487,SWEET HEART CAKE CARRIER,-1,2019-10-22 14:02:00,9.95,13047,-9.95,2019-10-22,2019-10,Tuesday,14
C572492,22770,MIRROR CORNICE,-1,2019-10-22 14:04:00,14.95,12940,-14.95,2019-10-22,2019-10,Tuesday,14
C572529,21907,I'M ON HOLIDAY METAL SIGN,-12,2019-10-22 15:52:00,2.1,17675,-25.200000000000003,2019-10-22,2019-10,Tuesday,15
C572529,23409,PHOTO FRAME LINEN AND LACE LARGE,-6,2019-10-22 15:52:00,3.75,17675,-22.5,2019-10-22,2019-10,Tuesday,15
C572529,23348,CHILDRENS TOY COOKING UTENSIL SET,-6,2019-10-22 15:52:00,2.08,17675,-12.48,2019-10-22,2019-10,Tuesday,15
C572530,23485,BOTANICAL GARDENS WALL CLOCK ,-1,2019-10-22 15:55:00,20.8,15782,-20.8,2019-10-22,2019-10,Tuesday,15
C572531,23122,PARTY CHARMS 50 PIECES,-2,2019-10-22 15:57:00,0.83,13269,-1.66,2019-10-22,2019-10,Tuesday,15
C572532,22960,JAM MAKING SET WITH JARS,-1,2019-10-22 16:03:00,4.25,12380,-4.25,2019-10-22,2019-10,Tuesday,16
C572535,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,-2,2019-10-22 16:07:00,6.25,15411,-12.5,2019-10-22,2019-10,Tuesday,16
C572538,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,2019-10-22 16:10:00,4.95,14121,-14.850000000000001,2019-10-22,2019-10,Tuesday,16
C572546,23108,SET OF 10 LED DOLLY LIGHTS,-1,2019-10-22 16:50:00,6.25,17481,-6.25,2019-10-22,2019-10,Tuesday,16
C572554,21068,VINTAGE BILLBOARD LOVE/HATE MUG,-36,2019-10-22 17:16:00,1.06,17317,-38.160000000000004,2019-10-22,2019-10,Tuesday,17
C572556,21098,CHRISTMAS TOILET ROLL,-36,2019-10-22 17:26:00,1.06,17317,-38.160000000000004,2019-10-22,2019-10,Tuesday,17
C572722,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2019-10-23 15:08:00,4.95,16869,-19.8,2019-10-23,2019-10,Wednesday,15
C572736,23487,SWEET HEART CAKE CARRIER,-1,2019-10-23 15:37:00,9.95,15836,-9.95,2019-10-23,2019-10,Wednesday,15
C572736,22487,WHITE WOOD GARDEN PLANT LADDER,-1,2019-10-23 15:37:00,9.95,15836,-9.95,2019-10-23,2019-10,Wednesday,15
C572747,22731,3D CHRISTMAS STAMPS STICKERS ,-14,2019-10-23 16:49:00,1.25,17423,-17.5,2019-10-23,2019-10,Wednesday,16
C572750,21623,VINTAGE UNION JACK MEMOBOARD,-1,2019-10-23 17:07:00,9.95,14395,-9.95,2019-10-23,2019-10,Wednesday,17
C572754,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-36,2019-10-23 17:29:00,1.0,15482,-36.0,2019-10-23,2019-10,Wednesday,17
C572754,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-36,2019-10-23 17:29:00,1.0,15482,-36.0,2019-10-23,2019-10,Wednesday,17
C572754,23072,MARIE ANTOINETTE TRINKET BOX SILVER,-24,2019-10-23 17:29:00,3.0,15482,-72.0,2019-10-23,2019-10,Wednesday,17
C572754,23071,MARIE ANTOINETTE TRINKET BOX GOLD,-24,2019-10-23 17:29:00,3.0,15482,-72.0,2019-10-23,2019-10,Wednesday,17
C572754,23057,BEADED CHANDELIER T-LIGHT HOLDER,-48,2019-10-23 17:29:00,1.0,15482,-48.0,2019-10-23,2019-10,Wednesday,17
C572754,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-48,2019-10-23 17:29:00,1.0,15482,-48.0,2019-10-23,2019-10,Wednesday,17
C572754,23055,IVORY CHANDELIER T-LIGHT HOLDER,-48,2019-10-23 17:29:00,1.0,15482,-48.0,2019-10-23,2019-10,Wednesday,17
C572761,22960,JAM MAKING SET WITH JARS,-3,2019-10-24 09:38:00,4.25,12584,-12.75,2019-10-24,2019-10,Thursday,9
C572761,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,2019-10-24 09:38:00,6.35,12584,-6.35,2019-10-24,2019-10,Thursday,9
C572761,22844,VINTAGE CREAM DOG FOOD CONTAINER,-1,2019-10-24 09:38:00,8.5,12584,-8.5,2019-10-24,2019-10,Thursday,9
C572761,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2019-10-24 09:38:00,2.95,12584,-2.95,2019-10-24,2019-10,Thursday,9
C572831,22571,ROCKING HORSE RED CHRISTMAS ,-12,2019-10-24 11:37:00,0.85,14895,-10.2,2019-10-24,2019-10,Thursday,11
C572831,23485,BOTANICAL GARDENS WALL CLOCK ,-1,2019-10-24 11:37:00,25.0,14895,-25.0,2019-10-24,2019-10,Thursday,11
C572850,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2019-10-24 12:22:00,9.95,17841,-9.95,2019-10-24,2019-10,Thursday,12
C572850,23406,HOME SWEET HOME KEY HOLDER,-1,2019-10-24 12:22:00,6.25,17841,-6.25,2019-10-24,2019-10,Thursday,12
C572855,23245,SET OF 3 REGENCY CAKE TINS,-2,2019-10-24 12:28:00,4.95,15215,-9.9,2019-10-24,2019-10,Thursday,12
C572855,23397,FOOT STOOL HOME SWEET HOME ,-1,2019-10-24 12:28:00,9.95,15215,-9.95,2019-10-24,2019-10,Thursday,12
C572855,23085,ANTIQUE SILVER BAUBLE LAMP  ,-3,2019-10-24 12:28:00,10.4,15215,-31.200000000000003,2019-10-24,2019-10,Thursday,12
C572855,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-3,2019-10-24 12:28:00,7.95,15215,-23.85,2019-10-24,2019-10,Thursday,12
C572855,23175,REGENCY MILK JUG PINK ,-1,2019-10-24 12:28:00,3.25,15215,-3.25,2019-10-24,2019-10,Thursday,12
C572864,85066,CREAM SWEETHEART MINI CHEST,-1,2019-10-24 12:54:00,12.75,12856,-12.75,2019-10-24,2019-10,Thursday,12
C572916,22360,GLASS JAR ENGLISH CONFECTIONERY,-12,2019-10-24 16:29:00,2.55,16325,-30.599999999999998,2019-10-24,2019-10,Thursday,16
C572917,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,2019-10-24 16:33:00,6.95,15296,-13.9,2019-10-24,2019-10,Thursday,16
C572927,35970,ZINC FOLKART SLEIGH BELLS,-9,2019-10-25 09:25:00,1.69,14233,-15.209999999999999,2019-10-25,2019-10,Friday,9
C572968,21314,SMALL GLASS HEART TRINKET POT,-15,2019-10-25 10:46:00,1.85,14764,-27.75,2019-10-25,2019-10,Friday,10
C572989,23458,DOLLY CABINET 3 DRAWERS ,-1,2019-10-25 10:53:00,14.95,15786,-14.95,2019-10-25,2019-10,Friday,10
C572989,23459,DOLLY CABINET 2 DRAWERS ,-1,2019-10-25 10:53:00,12.5,15786,-12.5,2019-10-25,2019-10,Friday,10
C572989,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,-1,2019-10-25 10:53:00,1.65,15786,-1.65,2019-10-25,2019-10,Friday,10
C572989,22603,CHRISTMAS RETROSPOT TREE WOOD,-2,2019-10-25 10:53:00,0.85,15786,-1.7,2019-10-25,2019-10,Friday,10
C572991,22423,REGENCY CAKESTAND 3 TIER,-1,2019-10-25 10:56:00,12.75,17672,-12.75,2019-10-25,2019-10,Friday,10
C572991,22582,PACK OF 6 SWEETIE GIFT BOXES,-12,2019-10-25 10:56:00,2.55,17672,-30.599999999999998,2019-10-25,2019-10,Friday,10
C572991,22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,-1,2019-10-25 10:56:00,1.45,17672,-1.45,2019-10-25,2019-10,Friday,10
C572991,23166,MEDIUM CERAMIC TOP STORAGE JAR,-1,2019-10-25 10:56:00,1.25,17672,-1.25,2019-10-25,2019-10,Friday,10
C572993,22847,BREAD BIN DINER STYLE IVORY,-1,2019-10-25 10:58:00,16.95,16690,-16.95,2019-10-25,2019-10,Friday,10
C572995,23404,HOME SWEET HOME BLACKBOARD,-1,2019-10-25 11:11:00,4.95,13890,-4.95,2019-10-25,2019-10,Friday,11
C573010,20979,36 PENCILS TUBE RED RETROSPOT,-11,2019-10-25 12:29:00,1.25,13735,-13.75,2019-10-25,2019-10,Friday,12
C573010,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,2019-10-25 12:29:00,4.95,13735,-4.95,2019-10-25,2019-10,Friday,12
C573010,22606,WOODEN SKITTLES GARDEN SET,-1,2019-10-25 12:29:00,15.95,13735,-15.95,2019-10-25,2019-10,Friday,12
C573021,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,-3,2019-10-25 12:39:00,4.25,14911,-12.75,2019-10-25,2019-10,Friday,12
C573021,22891,TEA FOR ONE POLKADOT,-2,2019-10-25 12:39:00,4.25,14911,-8.5,2019-10-25,2019-10,Friday,12
C573021,21843,RED RETROSPOT CAKE STAND,-7,2019-10-25 12:39:00,10.95,14911,-76.64999999999999,2019-10-25,2019-10,Friday,12
C573024,23407,SET OF 2 TRAYS HOME SWEET HOME,-1,2019-10-25 12:57:00,9.95,14474,-9.95,2019-10-25,2019-10,Friday,12
C573030,23487,SWEET HEART CAKE CARRIER,-1,2019-10-25 13:34:00,9.95,15468,-9.95,2019-10-25,2019-10,Friday,13
C573030,23300,GARDENERS KNEELING PAD CUP OF TEA ,-1,2019-10-25 13:34:00,1.65,15468,-1.65,2019-10-25,2019-10,Friday,13
C573030,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,-1,2019-10-25 13:34:00,8.25,15468,-8.25,2019-10-25,2019-10,Friday,13
C573031,22818,CARD CHRISTMAS VILLAGE,-12,2019-10-25 13:35:00,0.42,13004,-5.04,2019-10-25,2019-10,Friday,13
C573031,23508,MINI PLAYING CARDS DOLLY GIRL ,-2,2019-10-25 13:35:00,0.42,13004,-0.84,2019-10-25,2019-10,Friday,13
C573034,22690,DOORMAT HOME SWEET HOME BLUE ,-1,2019-10-25 13:41:00,8.25,14227,-8.25,2019-10-25,2019-10,Friday,13
C573034,21524,DOORMAT SPOTTY HOME SWEET HOME,-2,2019-10-25 13:41:00,8.25,14227,-16.5,2019-10-25,2019-10,Friday,13
C573037,23245,SET OF 3 REGENCY CAKE TINS,-3,2019-10-25 13:45:00,4.95,12471,-14.850000000000001,2019-10-25,2019-10,Friday,13
C573037,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,-3,2019-10-25 13:45:00,0.65,12471,-1.9500000000000002,2019-10-25,2019-10,Friday,13
C573037,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-6,2019-10-25 13:45:00,1.45,12471,-8.7,2019-10-25,2019-10,Friday,13
C573037,21232,STRAWBERRY CERAMIC TRINKET POT,-2,2019-10-25 13:45:00,1.25,12471,-2.5,2019-10-25,2019-10,Friday,13
C573037,23294,SET OF 6 SNACK LOAF BAKING CASES,-1,2019-10-25 13:45:00,0.83,12471,-0.83,2019-10-25,2019-10,Friday,13
C573037,23238,SET OF 4 KNICK KNACK TINS LONDON ,-2,2019-10-25 13:45:00,4.15,12471,-8.3,2019-10-25,2019-10,Friday,13
C573037,22423,REGENCY CAKESTAND 3 TIER,-11,2019-10-25 13:45:00,10.95,12471,-120.44999999999999,2019-10-25,2019-10,Friday,13
C573037,23198,PANTRY MAGNETIC  SHOPPING LIST,-13,2019-10-25 13:45:00,1.45,12471,-18.849999999999998,2019-10-25,2019-10,Friday,13
C573084,22503,CABIN BAG VINTAGE PAISLEY,-12,2019-10-25 14:24:00,24.95,13587,-299.4,2019-10-25,2019-10,Friday,14
C573086,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2019-10-25 14:27:00,4.95,13991,-4.95,2019-10-25,2019-10,Friday,14
C573086,22065,CHRISTMAS PUDDING TRINKET POT ,-1,2019-10-25 14:27:00,0.39,13991,-0.39,2019-10-25,2019-10,Friday,14
C573092,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-40,2019-10-25 14:38:00,1.79,13791,-71.6,2019-10-25,2019-10,Friday,14
C573092,20724,RED RETROSPOT CHARLOTTE BAG,-40,2019-10-25 14:38:00,0.72,13791,-28.799999999999997,2019-10-25,2019-10,Friday,14
C573092,22356,CHARLOTTE BAG PINK POLKADOT,-76,2019-10-25 14:38:00,0.72,13791,-54.72,2019-10-25,2019-10,Friday,14
C573092,23207,LUNCH BAG ALPHABET DESIGN,-66,2019-10-25 14:38:00,1.45,13791,-95.7,2019-10-25,2019-10,Friday,14
C573092,20728,LUNCH BAG CARS BLUE,-112,2019-10-25 14:38:00,1.45,13791,-162.4,2019-10-25,2019-10,Friday,14
C573092,20727,LUNCH BAG  BLACK SKULL.,-38,2019-10-25 14:38:00,1.45,13791,-55.1,2019-10-25,2019-10,Friday,14
C573097,23251,VINTAGE RED ENAMEL TRIM MUG ,-18,2019-10-25 14:42:00,1.25,15038,-22.5,2019-10-25,2019-10,Friday,14
C573097,23250,VINTAGE RED TRIM ENAMEL BOWL ,-6,2019-10-25 14:42:00,1.25,15038,-7.5,2019-10-25,2019-10,Friday,14
C573097,23249,VINTAGE RED ENAMEL TRIM PLATE,-6,2019-10-25 14:42:00,1.65,15038,-9.899999999999999,2019-10-25,2019-10,Friday,14
C573098,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2019-10-25 14:45:00,7.95,15088,-7.95,2019-10-25,2019-10,Friday,14
C573098,23092,LARGE ANTIQUE WHITE PHOTO FRAME,-1,2019-10-25 14:45:00,7.9,15088,-7.9,2019-10-25,2019-10,Friday,14
C573098,23013,GLASS APOTHECARY BOTTLE TONIC,-1,2019-10-25 14:45:00,3.95,15088,-3.95,2019-10-25,2019-10,Friday,14
C573099,22654,DELUXE SEWING KIT ,-2,2019-10-25 14:47:00,5.95,12921,-11.9,2019-10-25,2019-10,Friday,14
C573101,23541,WALL ART CLASSIC PUDDINGS ,-2,2019-10-25 14:50:00,8.25,16592,-16.5,2019-10-25,2019-10,Friday,14
C573105,22467,GUMBALL COAT RACK,-1,2019-10-25 15:04:00,2.55,13969,-2.55,2019-10-25,2019-10,Friday,15
C573147,23526,WALL ART DOG LICENCE ,-12,2019-10-25 19:00:00,5.95,15125,-71.4,2019-10-25,2019-10,Friday,19
C573148,23462,ROCOCO WALL MIRROR WHITE,-1,2019-10-25 19:16:00,19.95,15469,-19.95,2019-10-25,2019-10,Friday,19
C573180,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,-1,2019-10-26 11:00:00,4.15,,-4.15,2019-10-26,2019-10,Saturday,11
C573187,22627,MINT KITCHEN SCALES,-1,2019-10-26 11:38:00,8.5,12709,-8.5,2019-10-26,2019-10,Saturday,11
C573219,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-1,2019-10-26 11:49:00,1.45,14415,-1.45,2019-10-26,2019-10,Saturday,11
C573219,22470,HEART OF WICKER LARGE,-1,2019-10-26 11:49:00,2.95,14415,-2.95,2019-10-26,2019-10,Saturday,11
C573219,21407,BROWN CHECK CAT DOORSTOP ,-1,2019-10-26 11:49:00,4.25,14415,-4.25,2019-10-26,2019-10,Saturday,11
C573219,22244,3 HOOK HANGER MAGIC GARDEN,-2,2019-10-26 11:49:00,1.95,14415,-3.9,2019-10-26,2019-10,Saturday,11
C573219,21931,JUMBO STORAGE BAG SUKI,-1,2019-10-26 11:49:00,2.08,14415,-2.08,2019-10-26,2019-10,Saturday,11
C573228,22367,CHILDRENS APRON SPACEBOY DESIGN,-1,2019-10-26 11:54:00,1.95,16764,-1.95,2019-10-26,2019-10,Saturday,11
C573228,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,2019-10-26 11:54:00,3.25,16764,-3.25,2019-10-26,2019-10,Saturday,11
C573228,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2019-10-26 11:54:00,2.95,16764,-2.95,2019-10-26,2019-10,Saturday,11
C573228,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,-1,2019-10-26 11:54:00,0.83,16764,-0.83,2019-10-26,2019-10,Saturday,11
C573244,22968,ROSE COTTAGE KEEPSAKE BOX ,-2,2019-10-26 12:08:00,9.95,14623,-19.9,2019-10-26,2019-10,Saturday,12
C573260,22650,CERAMIC PIRATE CHEST MONEY BANK,-1,2019-10-26 12:27:00,1.45,15287,-1.45,2019-10-26,2019-10,Saturday,12
C573271,21264,WHITE GOOSE FEATHER TREE 60CM ,-2,2019-10-26 13:00:00,1.95,14606,-3.9,2019-10-26,2019-10,Saturday,13
C573283,22776,SWEETHEART 3 TIER CAKE STAND ,-1,2019-10-26 13:57:00,9.95,18030,-9.95,2019-10-26,2019-10,Saturday,13
C573306,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2019-10-26 16:15:00,9.95,17837,-9.95,2019-10-26,2019-10,Saturday,16
C573306,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2019-10-26 16:15:00,6.95,17837,-6.95,2019-10-26,2019-10,Saturday,16
C573321,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2019-10-28 10:35:00,8.5,14546,-8.5,2019-10-28,2019-10,Monday,10
C573321,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,2019-10-28 10:35:00,1.65,14546,-1.65,2019-10-28,2019-10,Monday,10
C573321,22553,PLASTERS IN TIN SKULLS,-1,2019-10-28 10:35:00,1.65,14546,-1.65,2019-10-28,2019-10,Monday,10
C573321,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2019-10-28 10:35:00,1.95,14546,-1.95,2019-10-28,2019-10,Monday,10
C573321,23014,GLASS APOTHECARY BOTTLE ELIXIR,-1,2019-10-28 10:35:00,3.95,14546,-3.95,2019-10-28,2019-10,Monday,10
C573321,48138,DOORMAT UNION FLAG,-1,2019-10-28 10:35:00,8.25,14546,-8.25,2019-10-28,2019-10,Monday,10
C573427,22057,CERAMIC PLATE STRAWBERRY DESIGN,-36,2019-10-29 10:18:00,1.49,14560,-53.64,2019-10-29,2019-10,Tuesday,10
C573471,85017B,ENVELOPE 50 BLOSSOM IMAGES,-12,2019-10-29 10:58:00,0.85,14286,-10.2,2019-10-29,2019-10,Tuesday,10
C573502,22064,PINK DOUGHNUT TRINKET POT ,-2,2019-10-29 12:02:00,1.65,14808,-3.3,2019-10-29,2019-10,Tuesday,12
C573502,23389,SPACEBOY MINI BACKPACK,-2,2019-10-29 12:02:00,4.15,14808,-8.3,2019-10-29,2019-10,Tuesday,12
C573502,23390,DOLLY GIRL MINI BACKPACK,-1,2019-10-29 12:02:00,4.15,14808,-4.15,2019-10-29,2019-10,Tuesday,12
C573502,84674,FLYING PIG WATERING CAN,-4,2019-10-29 12:02:00,2.95,14808,-11.8,2019-10-29,2019-10,Tuesday,12
C573502,21888,BINGO SET,-2,2019-10-29 12:02:00,3.75,14808,-7.5,2019-10-29,2019-10,Tuesday,12
C573502,22550,HOLIDAY FUN LUDO,-7,2019-10-29 12:02:00,3.75,14808,-26.25,2019-10-29,2019-10,Tuesday,12
C573502,23229,VINTAGE DONKEY TAIL GAME ,-2,2019-10-29 12:02:00,3.75,14808,-7.5,2019-10-29,2019-10,Tuesday,12
C573502,21913,VINTAGE SEASIDE JIGSAW PUZZLES,-2,2019-10-29 12:02:00,3.75,14808,-7.5,2019-10-29,2019-10,Tuesday,12
C573541,23462,ROCOCO WALL MIRROR WHITE,-1,2019-10-29 12:57:00,19.95,14738,-19.95,2019-10-29,2019-10,Tuesday,12
C573750,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-2,2019-10-30 09:29:00,1.95,16150,-3.9,2019-10-30,2019-10,Wednesday,9
C573750,23393,HOME SWEET HOME CUSHION COVER ,-1,2019-10-30 09:29:00,3.75,16150,-3.75,2019-10-30,2019-10,Wednesday,9
C573750,22109,FULL ENGLISH BREAKFAST PLATE,-2,2019-10-30 09:29:00,3.75,16150,-7.5,2019-10-30,2019-10,Wednesday,9
C573753,22197,POPCORN HOLDER,-1,2019-10-30 09:37:00,0.85,14329,-0.85,2019-10-30,2019-10,Wednesday,9
C573754,23462,ROCOCO WALL MIRROR WHITE,-1,2019-10-30 09:39:00,19.95,13126,-19.95,2019-10-30,2019-10,Wednesday,9
C573755,35923,CANDY HEART HANGING DECORATION,-1,2019-10-30 09:41:00,0.39,13028,-0.39,2019-10-30,2019-10,Wednesday,9
C573755,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,-1,2019-10-30 09:41:00,1.25,13028,-1.25,2019-10-30,2019-10,Wednesday,9
C573756,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2019-10-30 09:46:00,3.75,17865,-3.75,2019-10-30,2019-10,Wednesday,9
C573756,21232,STRAWBERRY CERAMIC TRINKET POT,-9,2019-10-30 09:46:00,1.25,17865,-11.25,2019-10-30,2019-10,Wednesday,9
C573756,21232,STRAWBERRY CERAMIC TRINKET POT,-6,2019-10-30 09:46:00,1.25,17865,-7.5,2019-10-30,2019-10,Wednesday,9
C573756,22423,REGENCY CAKESTAND 3 TIER,-3,2019-10-30 09:46:00,10.95,17865,-32.849999999999994,2019-10-30,2019-10,Wednesday,9
C573759,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,2019-10-30 09:51:00,0.83,17193,-6.64,2019-10-30,2019-10,Wednesday,9
C573759,22556,PLASTERS IN TIN CIRCUS PARADE ,-6,2019-10-30 09:51:00,1.65,17193,-9.899999999999999,2019-10-30,2019-10,Wednesday,9
C573760,22553,PLASTERS IN TIN SKULLS,-10,2019-10-30 09:52:00,1.65,16648,-16.5,2019-10-30,2019-10,Wednesday,9
C573760,22556,PLASTERS IN TIN CIRCUS PARADE ,-2,2019-10-30 09:52:00,1.65,16648,-3.3,2019-10-30,2019-10,Wednesday,9
C573761,22362,GLASS JAR PEACOCK BATH SALTS,-3,2019-10-30 09:55:00,2.95,15489,-8.850000000000001,2019-10-30,2019-10,Wednesday,9
C573761,22364,GLASS JAR DIGESTIVE BISCUITS,-3,2019-10-30 09:55:00,2.95,15489,-8.850000000000001,2019-10-30,2019-10,Wednesday,9
C573761,22363,GLASS JAR MARMALADE ,-3,2019-10-30 09:55:00,2.95,15489,-8.850000000000001,2019-10-30,2019-10,Wednesday,9
C573761,22361,GLASS JAR DAISY FRESH COTTON WOOL,-3,2019-10-30 09:55:00,2.95,15489,-8.850000000000001,2019-10-30,2019-10,Wednesday,9
C573761,22360,GLASS JAR ENGLISH CONFECTIONERY,-3,2019-10-30 09:55:00,2.95,15489,-8.850000000000001,2019-10-30,2019-10,Wednesday,9
C573764,23348,CHILDRENS TOY COOKING UTENSIL SET,-2,2019-10-30 09:56:00,2.08,13032,-4.16,2019-10-30,2019-10,Wednesday,9
C573764,23301,GARDENERS KNEELING PAD KEEP CALM ,-2,2019-10-30 09:56:00,1.65,13032,-3.3,2019-10-30,2019-10,Wednesday,9
C573764,23206,LUNCH BAG APPLE DESIGN,-2,2019-10-30 09:56:00,1.65,13032,-3.3,2019-10-30,2019-10,Wednesday,9
C573764,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-2,2019-10-30 09:56:00,1.45,13032,-2.9,2019-10-30,2019-10,Wednesday,9
C573765,23494,VINTAGE DOILY DELUXE SEWING KIT ,-2,2019-10-30 09:57:00,5.95,18226,-11.9,2019-10-30,2019-10,Wednesday,9
C573766,22924,FRIDGE MAGNETS LA VIE EN ROSE,-1,2019-10-30 09:58:00,0.85,14189,-0.85,2019-10-30,2019-10,Wednesday,9
C573767,23462,ROCOCO WALL MIRROR WHITE,-3,2019-10-30 10:01:00,19.95,13882,-59.849999999999994,2019-10-30,2019-10,Wednesday,10
C573771,23462,ROCOCO WALL MIRROR WHITE,-1,2019-10-30 10:13:00,19.95,16164,-19.95,2019-10-30,2019-10,Wednesday,10
